chunk_id,author,а,больше,будет,будут,бы,была,были,было,быть,в,во,вопрос,вопроса,вопросу,вот,вполне,время,все,всегда,всего,всем,всю,где,говорит,гораздо,деле,дело,детей,для,должен,должна,должно,должны,других,его,ее,ему,если,есть,еще,же,жизни,жизнь,за,значит,и,идет,из,или,им,их,к,как,классов,когда,конечно,которая,которой,которую,которые,которых,кто,лет,лишь,мало,между,меня,мне,много,могут,может,можно,мысли,мысль,на,над,надо,не,него,нельзя,необходимо,нет,ни,нибудь,ним,них,ничего,но,нужно,о,об,образом,один,одно,одного,одной,он,она,они,организации,от,отношении,очень,перед,по,под,при,раз,роль,с,самом,свое,своего,своей,свои,своим,своих,свою,себе,себя,сказать,собой,совершенно,так,также,таким,там,тем,теории,то,того,той,только,том,тому,тот,у,чем,через,что,чтобы,эта,эти,этим,это,этого,этой,этом,этому,эту,я,без,ведь,до,значение,имеет,именно,какой,которого,ли,либо,люди,менее,общества,оно,потому,почему,поэтому,право,развитие,самого,собою,таких,те,тех,уже,этих,является,более,всех,г,д,движение,движения,демократии,другой,класса,который,кроме,людей,могли,момент,нашей,партии,партия,пор,после,против,рабочего,рабочие,развития,сил,социал,стороны,съезда,т,борьба,борьбе,борьбу,борьбы,власти,вместе,вся,даже,демократической,зрения,народа,прежде,рабочий,рабочих,революционной,россии,русской,силу,силы,со,страны,такой,теперь,тогда,точки,труда,был,весь,вообще,всей,да,действительно,здесь,мог,почти,сам,хотя,времени,дела,которое,несколько,положение,случае,этот,вы,мы,нас,е,ибо,общество,своем,смысле,характер,нам,слова,интересы,года,ей,наконец,народ,ней,пока,пролетариата,свой,однако,производства,буржуазии,власть,права,правительство,рабочим,политической,свободы,правительства,массы,политических,политического,революции,революционного,революция,социализма,тов,демократия,диктатуры,классовой,ленин,войны,маркса,масс,пролетариат,1905,буржуазия,её,радек
plehanov_k_agrarnomu_voprosu_v_Rossii_NQ.txt_chunk7,plehanov,7.421150278293135,0,0,0,5.565862708719852,0,1.8552875695732838,3.7105751391465676,1.8552875695732838,20.408163265306122,3.7105751391465676,0,1.8552875695732838,0,0,0,0,0,0,0,0,0,3.7105751391465676,0,0,0,0,0,1.8552875695732838,0,1.8552875695732838,0,3.7105751391465676,0,7.421150278293135,5.565862708719852,3.7105751391465676,3.7105751391465676,0,0,12.987012987012989,0,0,0,1.8552875695732838,24.118738404452692,0,3.7105751391465676,7.421150278293135,0,3.7105751391465676,11.131725417439704,11.131725417439704,1.8552875695732838,0,0,0,0,0,1.8552875695732838,0,1.8552875695732838,0,0,1.8552875695732838,3.7105751391465676,1.8552875695732838,1.8552875695732838,0,0,3.7105751391465676,1.8552875695732838,3.7105751391465676,1.8552875695732838,24.118738404452692,0,3.7105751391465676,18.55287569573284,0,1.8552875695732838,1.8552875695732838,1.8552875695732838,1.8552875695732838,0,3.7105751391465676,0,0,16.697588126159555,0,1.8552875695732838,0,0,0,0,0,0,25.974025974025977,0,0,0,3.7105751391465676,0,0,0,5.565862708719852,0,3.7105751391465676,0,0,3.7105751391465676,0,0,0,5.565862708719852,0,0,0,1.8552875695732838,0,0,1.8552875695732838,1.8552875695732838,0,5.565862708719852,1.8552875695732838,0,0,0,0,1.8552875695732838,1.8552875695732838,1.8552875695732838,3.7105751391465676,3.7105751391465676,1.8552875695732838,0,3.7105751391465676,0,0,18.55287569573284,0,0,1.8552875695732838,0,12.987012987012989,5.565862708719852,0,1.8552875695732838,0,0,12.987012987012989,0,0,1.8552875695732838,0,0,3.7105751391465676,0,0,3.7105751391465676,0,0,0,0,0,0,1.8552875695732838,0,0,1.8552875695732838,0,0,0,1.8552875695732838,0,0,1.8552875695732838,0,0,0,0,0,0,0,0,1.8552875695732838,0,1.8552875695732838,0,0,0,0,1.8552875695732838,0,1.8552875695732838,0,1.8552875695732838,0,0,0,0,0,0,3.7105751391465676,0,1.8552875695732838,0,0,0,0,0,0,0,3.7105751391465676,0,5.565862708719852,0,0,0,3.7105751391465676,0,0,0,0,0,3.7105751391465676,0,0,0,0,0,1.8552875695732838,0,0,1.8552875695732838,0,0,0,0,0,0,5.565862708719852,1.8552875695732838,0,0,0,0,0,0,0,0,7.421150278293135,3.7105751391465676,1.8552875695732838,1.8552875695732838,0,1.8552875695732838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.84230055658627,0,0,0,0,0,0,0,0,0,0,0,0
plehanov_k_voposu_o_zahvate_vlasti_I.txt_chunk1,plehanov,2,0,2,0,4,1,0,2,2,29,2,2,1,1,0,0,4,2,0,2,0,0,0,0,1,0,3,0,9,1,2,0,1,0,4,0,3,0,0,2,5,0,0,3,0,34,0,3,2,6,1,12,9,0,2,1,3,1,1,3,0,1,0,1,0,0,0,1,0,4,0,1,0,0,13,1,5,19,0,0,1,0,0,1,0,0,0,9,2,5,4,0,0,0,0,0,3,1,4,0,2,0,1,0,8,0,1,0,1,9,1,0,0,1,0,1,0,0,2,2,0,0,2,2,2,1,0,1,0,2,6,3,4,1,0,0,1,0,0,6,4,2,1,1,3,6,3,1,0,0,2,2,0,0,0,0,2,1,0,1,0,0,2,1,0,0,0,2,1,1,0,3,1,0,1,2,2,0,0,1,2,0,1,0,0,0,0,3,1,2,0,0,1,2,2,0,4,3,0,0,0,0,1,1,0,1,0,0,0,1,5,1,0,0,1,2,0,2,0,2,1,0,0,1,0,1,0,0,4,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,4,0,5,1,0,1,0,1,0,0,0,3,0,0,0,0,0,8,2,1,1,0,1,0,0,0,0,0,0,2,1,3,0,0
plehanov_krasniy_cyezd_I.txt_chunk2,plehanov,5,1,0,0,17,2,2,4,3,29,4,2,0,0,1,0,0,3,2,0,1,1,1,0,0,0,1,0,10,0,4,0,1,0,5,7,1,4,1,2,2,0,0,2,3,24,0,4,3,2,3,6,4,0,4,1,1,0,0,3,1,1,0,0,0,0,3,1,0,0,3,1,4,1,8,2,2,21,1,1,0,1,4,1,0,1,0,10,0,7,0,1,0,0,1,1,1,3,3,1,3,0,5,2,6,0,0,1,0,9,0,0,1,1,1,2,3,1,0,2,3,0,2,5,0,0,0,4,1,7,0,2,7,4,0,1,1,3,0,17,0,1,0,1,4,2,1,0,0,0,6,3,0,2,2,2,2,0,0,1,0,3,1,0,0,3,1,1,3,0,0,2,1,3,0,1,0,0,1,0,3,0,0,0,2,1,0,1,0,1,0,0,0,9,2,0,2,1,0,0,0,0,11,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,3,1,3,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,3,3,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0
plehanov_krasniy_cyezd_I.txt_chunk3,plehanov,1.2406947890818858,0,1.2406947890818858,1.2406947890818858,7.444168734491315,2.4813895781637716,1.2406947890818858,2.4813895781637716,2.4813895781637716,29.77667493796526,2.4813895781637716,0,0,0,0,0,3.7220843672456576,1.2406947890818858,0,1.2406947890818858,1.2406947890818858,0,1.2406947890818858,2.4813895781637716,3.7220843672456576,1.2406947890818858,1.2406947890818858,0,3.7220843672456576,0,0,0,1.2406947890818858,0,7.444168734491315,3.7220843672456576,0,2.4813895781637716,0,1.2406947890818858,2.4813895781637716,0,0,1.2406947890818858,0,26.054590570719604,0,7.444168734491315,0,1.2406947890818858,2.4813895781637716,6.20347394540943,11.166253101736972,0,1.2406947890818858,0,3.7220843672456576,0,0,1.2406947890818858,0,0,1.2406947890818858,0,0,1.2406947890818858,0,0,0,1.2406947890818858,0,1.2406947890818858,0,0,13.647642679900745,0,0,11.166253101736972,1.2406947890818858,0,1.2406947890818858,0,1.2406947890818858,0,1.2406947890818858,1.2406947890818858,0,8.6848635235732,1.2406947890818858,2.4813895781637716,0,0,1.2406947890818858,0,0,0,3.7220843672456576,2.4813895781637716,1.2406947890818858,2.4813895781637716,3.7220843672456576,1.2406947890818858,4.962779156327543,0,4.962779156327543,2.4813895781637716,1.2406947890818858,1.2406947890818858,0,8.6848635235732,1.2406947890818858,0,0,3.7220843672456576,1.2406947890818858,0,0,0,1.2406947890818858,1.2406947890818858,0,0,1.2406947890818858,4.962779156327543,0,0,2.4813895781637716,3.7220843672456576,3.7220843672456576,9.925558312655086,2.4813895781637716,3.7220843672456576,4.962779156327543,0,1.2406947890818858,0,3.7220843672456576,4.962779156327543,0,21.091811414392062,2.4813895781637716,1.2406947890818858,0,1.2406947890818858,9.925558312655086,3.7220843672456576,1.2406947890818858,1.2406947890818858,0,2.4813895781637716,0,0,0,1.2406947890818858,1.2406947890818858,0,1.2406947890818858,0,1.2406947890818858,0,0,0,2.4813895781637716,0,1.2406947890818858,0,0,2.4813895781637716,0,0,0,0,0,0,0,1.2406947890818858,0,1.2406947890818858,2.4813895781637716,0,0,0,0,0,2.4813895781637716,0,2.4813895781637716,1.2406947890818858,0,0,1.2406947890818858,0,1.2406947890818858,2.4813895781637716,2.4813895781637716,1.2406947890818858,0,3.7220843672456576,1.2406947890818858,1.2406947890818858,0,0,4.962779156327543,0,1.2406947890818858,2.4813895781637716,0,0,0,0,0,0,0,1.2406947890818858,0,1.2406947890818858,0,1.2406947890818858,0,0,0,1.2406947890818858,0,0,0,3.7220843672456576,0,0,3.7220843672456576,1.2406947890818858,1.2406947890818858,1.2406947890818858,0,0,1.2406947890818858,2.4813895781637716,2.4813895781637716,0,0,2.4813895781637716,0,0,0,0,0,1.2406947890818858,1.2406947890818858,1.2406947890818858,1.2406947890818858,0,0,8.6848635235732,0,2.4813895781637716,0,0,2.4813895781637716,1.2406947890818858,0,1.2406947890818858,1.2406947890818858,0,1.2406947890818858,1.2406947890818858,0,0,0,0,4.962779156327543,0,0,0,1.2406947890818858,0,0,0,0,0,0,0,1.2406947890818858,0,0,0,1.2406947890818858,0,1.2406947890818858,2.4813895781637716,2.4813895781637716,0,0,0,1.2406947890818858,2.4813895781637716,0,0,0,0,0,0
plehanov_logika_rus_terrorizma_I.txt_chunk1,plehanov,6,0,5,1,6,2,0,1,0,27,4,0,0,0,1,0,2,3,1,0,0,0,0,2,0,0,1,0,4,1,1,2,1,0,4,0,1,4,3,1,10,1,1,6,0,17,0,0,2,0,1,3,8,0,4,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,4,1,1,1,9,1,1,15,0,1,0,0,4,0,0,0,0,11,0,3,1,0,0,2,0,0,3,6,0,1,0,0,1,1,8,0,1,2,3,6,0,0,0,1,1,0,0,0,1,0,2,0,2,4,0,1,0,0,0,8,4,1,5,4,2,1,2,4,0,23,1,1,0,0,13,3,2,3,0,0,0,0,0,1,5,0,1,1,0,3,0,0,0,0,3,1,1,2,1,0,0,0,1,0,0,4,0,0,2,0,2,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0,5,1,0,0,1,0,0,0,2,0,3,1,3,0,0,0,1,0,2,5,1,0,0,2,0,1,0,0,1,0,0,0,0,1,2,0,0,0,1,1,1,0,8,2,1,0,0,0,0,0,5,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
plehanov_martovskie_idy_I.txt_chunk2,plehanov,4,2,0,0,11,2,4,5,0,22,2,0,0,0,1,0,2,3,0,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,9,1,1,4,0,1,3,2,0,2,0,38,0,6,3,2,1,2,12,1,1,0,0,0,0,1,0,1,1,1,4,6,0,0,3,0,0,1,0,1,6,1,0,15,0,1,0,0,2,3,1,0,0,7,0,2,1,1,0,0,0,0,2,1,3,1,0,0,1,0,4,2,1,0,0,10,1,2,0,3,0,0,2,2,2,0,0,0,0,2,0,1,0,2,0,3,3,0,6,2,1,2,0,2,0,8,1,3,3,3,4,1,3,1,0,0,0,2,0,2,3,0,1,3,0,2,0,1,1,0,1,0,2,0,0,2,0,4,0,0,3,3,1,0,6,1,5,0,1,5,0,0,2,1,0,2,1,0,0,0,0,2,0,0,3,0,2,1,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,2,5,1,0,1,3,1,1,0,0,2,2,1,1,1,0,2,0,0,0,0,0,0,0,2,3,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0
plehanov_na_poroge_20v_I.txt_chunk1,plehanov,4,0,5,0,6,0,1,1,2,33,1,0,0,0,1,0,2,2,0,1,0,0,2,0,1,0,1,0,8,0,0,1,0,0,10,3,0,1,1,2,2,1,4,7,1,43,0,3,3,2,8,3,6,1,1,0,0,0,1,2,1,0,0,4,1,3,0,0,1,0,4,1,0,1,6,0,0,11,1,0,0,0,6,0,1,5,1,8,0,2,0,2,0,1,0,0,5,1,0,0,2,1,2,2,2,0,1,0,0,3,0,0,1,1,0,0,1,0,0,2,1,1,0,4,1,1,2,3,0,3,0,1,1,2,2,0,0,4,0,12,0,0,1,1,5,5,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,1,0,0,2,3,1,0,4,3,0,0,2,2,0,0,2,0,1,2,1,0,0,0,0,0,0,1,4,1,1,4,2,0,0,2,2,1,1,2,1,0,0,1,1,0,0,2,1,3,0,0,0,0,5,0,1,0,1,5,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0
plehanov_neosnovat_opaseniya.txt_chunk1,plehanov,5.167958656330749,3.875968992248062,5.167958656330749,0,10.335917312661499,0,1.2919896640826873,5.167958656330749,1.2919896640826873,19.37984496124031,1.2919896640826873,0,0,0,1.2919896640826873,0,1.2919896640826873,2.5839793281653747,0,0,0,0,0,0,1.2919896640826873,0,5.167958656330749,0,6.459948320413436,1.2919896640826873,1.2919896640826873,0,1.2919896640826873,0,0,2.5839793281653747,1.2919896640826873,3.875968992248062,3.875968992248062,3.875968992248062,1.2919896640826873,0,0,0,0,25.839793281653744,0,1.2919896640826873,5.167958656330749,5.167958656330749,5.167958656330749,1.2919896640826873,3.875968992248062,0,6.459948320413436,2.5839793281653747,1.2919896640826873,0,0,0,0,2.5839793281653747,1.2919896640826873,0,0,0,0,2.5839793281653747,1.2919896640826873,0,2.5839793281653747,0,1.2919896640826873,0,9.04392764857881,2.5839793281653747,0,31.007751937984494,1.2919896640826873,2.5839793281653747,0,1.2919896640826873,3.875968992248062,0,0,2.5839793281653747,0,6.459948320413436,0,1.2919896640826873,0,0,0,0,0,0,5.167958656330749,9.04392764857881,5.167958656330749,0,2.5839793281653747,0,0,2.5839793281653747,3.875968992248062,0,0,1.2919896640826873,0,7.751937984496124,0,0,1.2919896640826873,5.167958656330749,0,1.2919896640826873,0,0,2.5839793281653747,3.875968992248062,1.2919896640826873,0,0,2.5839793281653747,0,0,0,0,0,10.335917312661499,2.5839793281653747,1.2919896640826873,3.875968992248062,3.875968992248062,2.5839793281653747,0,6.459948320413436,2.5839793281653747,0,28.42377260981912,0,0,2.5839793281653747,0,7.751937984496124,1.2919896640826873,2.5839793281653747,0,0,1.2919896640826873,10.335917312661499,0,0,0,0,0,0,0,0,5.167958656330749,0,1.2919896640826873,0,0,1.2919896640826873,0,1.2919896640826873,0,0,0,0,2.5839793281653747,1.2919896640826873,0,0,2.5839793281653747,2.5839793281653747,0,5.167958656330749,1.2919896640826873,9.04392764857881,0,0,0,0,0,1.2919896640826873,3.875968992248062,0,2.5839793281653747,0,0,6.459948320413436,5.167958656330749,1.2919896640826873,0,0,2.5839793281653747,1.2919896640826873,5.167958656330749,0,0,2.5839793281653747,0,0,1.2919896640826873,0,1.2919896640826873,1.2919896640826873,0,0,0,0,5.167958656330749,1.2919896640826873,0,0,0,0,5.167958656330749,0,1.2919896640826873,0,0,0,1.2919896640826873,0,0,2.5839793281653747,1.2919896640826873,0,0,1.2919896640826873,0,1.2919896640826873,0,0,0,0,1.2919896640826873,1.2919896640826873,0,0,0,0,0,0,1.2919896640826873,0,2.5839793281653747,0,0,7.751937984496124,1.2919896640826873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.459948320413436,0,1.2919896640826873,0,3.875968992248062,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2919896640826873,0,0,0,0,0,0,1.2919896640826873,0,0,0,2.5839793281653747,0,0
plehanov_otvet_sionistam_I.txt_chunk1,plehanov,7,0,0,0,8,0,0,9,3,28,0,2,0,2,2,1,0,4,0,0,0,1,2,3,2,3,3,0,5,0,0,0,1,0,7,2,1,4,0,0,5,0,0,1,3,26,0,5,3,1,2,5,8,0,1,1,0,3,0,0,0,1,0,0,0,0,6,3,0,0,4,0,0,0,17,0,1,30,2,0,0,0,4,0,1,2,2,12,2,11,3,0,0,1,2,0,8,0,7,1,4,1,3,0,4,0,1,0,1,11,3,0,1,2,0,1,2,1,1,2,2,0,2,3,0,0,1,3,0,11,4,1,4,4,1,0,1,5,0,34,4,2,1,0,14,7,2,2,1,0,11,1,1,0,0,0,2,0,0,0,0,0,3,0,4,3,1,1,0,0,0,0,0,0,0,1,1,0,4,0,0,1,1,0,1,0,0,1,0,1,1,0,2,2,0,0,2,2,0,2,0,0,4,1,0,3,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,4,0,1,0,1,1,1,0,0,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0,2,2,0,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
plehanov_pervie_frazy_uchenia.txt_chunk11,plehanov,4,1,0,0,2,1,2,0,1,31,1,0,0,0,1,0,1,4,0,3,0,0,0,0,0,1,1,0,1,1,0,0,1,3,5,4,0,5,2,4,2,4,0,4,0,37,0,5,1,2,4,7,9,0,1,0,1,0,0,2,0,0,1,1,0,2,0,0,0,1,1,3,2,0,12,0,0,12,1,0,0,0,0,0,1,3,0,6,0,1,1,2,0,2,1,0,3,3,5,1,1,1,0,0,4,1,1,1,1,13,1,0,1,0,0,0,0,2,0,0,0,1,3,3,2,1,2,3,2,12,0,0,2,1,0,0,1,3,1,23,1,1,2,1,6,1,2,2,0,0,0,1,1,2,0,0,2,1,1,0,0,0,0,1,0,3,0,1,0,3,0,2,1,0,0,2,2,0,2,2,14,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,4,0,0,3,5,1,1,0,1,2,1,0,0,1,3,0,0,0,3,0,0,0,1,0,0,0,1,3,1,0,0,0,0,1,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0
plehanov_pervie_frazy_uchenia.txt_chunk14,plehanov,2,0,1,0,7,1,3,3,2,31,3,0,0,0,1,0,2,1,2,0,0,0,3,1,0,0,1,0,5,1,3,0,0,0,7,7,1,2,3,2,3,1,0,2,1,35,0,5,5,2,0,10,3,1,3,0,2,1,0,3,0,0,0,3,0,0,0,0,0,0,5,2,0,2,11,2,0,24,0,3,1,3,6,0,1,2,1,10,2,2,1,0,0,1,0,0,1,5,3,0,6,0,0,0,1,3,3,1,1,7,0,1,0,0,0,2,3,1,1,0,0,0,0,3,1,1,3,2,0,8,4,0,5,8,2,0,0,0,0,25,5,1,1,1,7,2,3,1,0,0,0,3,0,2,2,2,1,0,0,2,0,2,1,2,0,2,0,0,0,1,0,0,0,3,0,3,2,0,2,2,4,0,0,0,0,0,5,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,4,1,0,0,2,0,1,3,0,0,1,2,2,0,0,0,1,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,3,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,1,0,0,1,0,2,0,1,0,0
plehanov_pervie_frazy_uchenia.txt_chunk2,plehanov,6,2,1,1,3,4,5,2,1,37,7,0,0,0,1,0,3,3,2,2,3,0,0,2,4,0,1,1,6,0,0,0,0,0,3,3,0,1,1,4,3,0,2,6,0,42,0,1,4,2,5,5,2,1,2,0,0,2,1,2,1,1,1,4,1,2,2,1,1,1,0,1,0,0,3,0,0,8,1,0,0,1,0,1,0,2,1,6,0,4,2,0,0,0,0,0,3,1,4,0,6,0,0,0,0,1,0,0,0,5,0,1,1,0,1,1,5,0,2,0,0,0,1,5,1,0,0,2,0,4,5,1,4,1,1,1,1,3,1,13,2,1,3,0,6,1,2,1,1,0,0,0,0,6,1,0,2,0,0,0,0,2,0,0,0,3,0,0,0,1,0,2,0,1,4,3,1,0,4,0,3,0,1,0,0,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,8,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0
plehanov_pervie_frazy_uchenia.txt_chunk7,plehanov,7,1,0,0,1,1,2,2,0,35,3,3,0,0,0,0,5,3,1,0,0,0,0,1,0,0,4,0,4,1,0,0,3,0,7,4,1,3,2,1,2,0,0,1,1,26,2,3,3,2,5,10,14,3,4,1,0,0,0,4,0,0,1,1,0,1,0,0,0,1,1,1,0,0,12,2,1,24,0,0,0,0,0,0,0,2,1,6,1,9,1,0,0,0,0,0,7,3,8,0,5,0,2,3,5,1,1,0,2,10,0,1,1,5,1,2,3,0,0,0,0,1,0,3,0,1,0,0,0,4,0,0,2,1,2,2,3,1,1,18,0,0,0,0,5,1,2,1,3,0,5,1,0,0,2,0,1,0,1,2,0,1,0,2,0,2,0,0,1,1,1,3,0,2,0,4,1,0,0,2,6,0,0,1,0,3,5,2,0,1,1,0,0,0,0,0,1,2,2,0,2,0,2,1,0,0,1,4,6,6,0,0,1,0,0,1,0,0,1,3,1,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,1,1,0,0,0,0,0,0,1,0,1,1,3,1,3,0,1,0,5,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,5,0,0,0,0,1,0,1,0,0
plehanov_pervie_frazy_uchenia.txt_chunk8,plehanov,7,0,0,0,2,6,0,2,1,24,3,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,1,0,2,0,0,0,1,3,2,1,1,2,9,5,9,0,0,5,1,28,0,3,4,3,10,5,7,11,7,1,0,0,0,4,0,0,0,0,0,6,0,1,1,1,1,0,1,1,9,0,0,13,0,0,0,0,1,0,0,1,0,10,1,5,0,2,0,0,0,2,2,1,10,0,5,1,5,0,4,0,0,0,0,13,2,0,0,1,0,0,1,0,1,0,2,1,0,3,0,2,0,4,2,5,3,1,2,5,1,0,4,2,0,22,0,1,1,0,9,0,3,2,0,0,3,1,0,3,2,0,0,0,0,0,0,0,1,7,0,0,0,2,1,0,0,3,0,2,0,3,0,1,4,0,6,1,0,0,0,0,2,0,0,1,0,0,1,0,0,3,0,3,2,0,0,0,0,2,0,1,10,6,6,7,1,0,5,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,1,2,1,3,0,1,0,4,1,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0
plehanov_pervie_frazy_uchenia.txt_chunk9,plehanov,7,1,0,0,5,1,1,4,3,32,3,0,0,0,0,0,0,3,3,0,1,1,4,0,0,0,0,0,3,0,0,0,0,1,9,1,0,5,1,9,4,1,0,4,0,42,0,7,5,2,4,2,7,5,1,1,0,1,0,3,0,2,0,1,0,5,0,0,1,1,2,4,0,1,9,1,0,23,0,1,0,3,1,0,1,3,1,12,5,6,0,1,1,0,2,0,1,2,4,1,7,0,4,0,2,0,0,0,0,8,1,0,0,0,0,1,1,0,0,0,3,0,4,1,1,0,6,3,0,7,3,0,10,0,1,1,1,2,2,16,0,1,2,3,3,3,0,0,0,0,0,1,1,4,0,2,1,0,0,1,0,1,3,2,1,2,0,2,0,2,0,1,3,1,0,1,2,1,3,0,6,0,0,2,0,0,1,0,2,0,0,0,1,0,0,1,0,2,1,1,3,0,0,1,0,0,9,2,3,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,3,0,2,0,0,1,0,0,0,2,0,1,1,1,0,0,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,4,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0
plehanov_pessimizm_kak_otrazhenie.txt_chunk3,plehanov,7,0,0,0,4,2,5,13,3,23,2,1,0,0,0,0,0,3,0,0,1,0,0,2,1,0,1,0,9,0,0,0,0,0,3,5,3,2,0,3,5,1,1,5,1,34,0,4,4,4,3,7,3,0,1,0,0,0,0,1,2,1,0,1,2,1,0,0,4,0,3,1,2,0,20,0,1,27,3,1,0,1,1,1,1,4,4,11,1,1,0,1,1,0,1,0,3,0,3,0,1,0,1,0,6,2,0,0,0,8,0,3,1,1,0,0,1,0,0,2,0,1,2,4,0,2,1,2,0,9,1,2,5,2,1,0,9,2,0,22,3,0,3,0,2,4,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2,0,0,1,3,0,3,0,1,0,0,0,2,0,6,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,5,0,0,1,0,0,0,0,3,1,0,1,0,2,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,4,1,0,0,2,0,0,4,2,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,8,4,2,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
